SituationTitle,SituationID,Genre,Character,CharacterID,Entity,EntityID,Technology,Verb
Terminator 2 (Terminator scans bikers),731,Movie,NA,NA,NA,NA,Augmented reality,Rating
Terminator 2 (Terminator scans bikers),731,Narrative,Bikers (Terminator 2),772,NA,NA,NA,Fighting
Terminator 2 (Terminator scans bikers),731,Movie,NA,NA,NA,NA,Object recognition,Analysing
Terminator 2 (Terminator scans bikers),731,Narrative,NA,NA,NA,NA,Augmented reality,Rating
Terminator 2 (Terminator scans bikers),731,Movie,"Terminator T-800 ""Model 101""",730,NA,NA,NA,Stabbing
Terminator 2 (Terminator scans bikers),731,Narrative,NA,NA,NA,NA,Object recognition,Analysing
Terminator 2 (Terminator scans bikers),731,Movie,NA,NA,NA,NA,Object recognition,Rating
Terminator 2 (Terminator scans bikers),731,Narrative,"Terminator T-800 ""Model 101""",730,NA,NA,NA,Stabbing
Terminator 2 (Terminator scans bikers),731,Movie,"Terminator T-800 ""Model 101""",730,NA,NA,NA,Acquiring
Terminator 2 (Terminator scans bikers),731,Movie,Bikers (Terminator 2),772,NA,NA,NA,Robbed
Terminator 2 (Terminator scans bikers),731,Narrative,NA,NA,NA,NA,Object recognition,Rating
Terminator 2 (Terminator scans bikers),731,Movie,NA,NA,NA,NA,Augmented reality,Classifying
Terminator 2 (Terminator scans bikers),731,Narrative,"Terminator T-800 ""Model 101""",730,NA,NA,NA,Acquiring
Terminator 2 (Terminator scans bikers),731,Narrative,Bikers (Terminator 2),772,NA,NA,NA,Robbed
Terminator 2 (Terminator scans bikers),731,Movie,Bikers (Terminator 2),772,NA,NA,NA,Mocking
Dissonant Imagery (brain images),727,Performance art,NA,NA,NA,NA,Machine learning,Generating
Dissonant Imagery (brain images),727,Art,NA,NA,NA,NA,Machine learning,Trained
Dissonant Imagery (brain images),727,Art,NA,NA,Creator,2000334,NA,Choosing
Dissonant Imagery (brain images),727,Performance art,NA,NA,NA,NA,Body scans,Scanning
Dissonant Imagery (brain images),727,Performance art,NA,NA,NA,NA,Machine learning,Trained
Dissonant Imagery (brain images),727,Art,NA,NA,NA,NA,Image generation,Generating
Dissonant Imagery (brain images),727,Performance art,NA,NA,Creator,2000334,NA,Choosing
Dissonant Imagery (brain images),727,Performance art,NA,NA,NA,NA,Image generation,Generating
Dissonant Imagery (brain images),727,Art,NA,NA,NA,NA,Image generation,Trained
Dissonant Imagery (brain images),727,Art,NA,NA,NA,NA,Machine learning,Morphing
Dissonant Imagery (brain images),727,Performance art,NA,NA,NA,NA,Image generation,Trained
Dissonant Imagery (brain images),727,Art,NA,NA,NA,NA,Body scans,Sensing
Dissonant Imagery (brain images),727,Performance art,NA,NA,NA,NA,Machine learning,Morphing
Dissonant Imagery (brain images),727,Art,NA,NA,NA,NA,Machine learning,Visualising
Dissonant Imagery (brain images),727,Art,NA,NA,Creator,2000334,NA,Scanned
Dissonant Imagery (brain images),727,Performance art,NA,NA,NA,NA,Body scans,Sensing
Dissonant Imagery (brain images),727,Performance art,NA,NA,NA,NA,Machine learning,Visualising
Dissonant Imagery (brain images),727,Art,NA,NA,NA,NA,Image generation,Morphing
Dissonant Imagery (brain images),727,Art,NA,NA,Creator,2000334,NA,Performing
Dissonant Imagery (brain images),727,Performance art,NA,NA,Creator,2000334,NA,Scanned
Dissonant Imagery (brain images),727,Performance art,NA,NA,NA,NA,Image generation,Morphing
Dissonant Imagery (brain images),727,Art,NA,NA,NA,NA,Image generation,Visualising
Dissonant Imagery (brain images),727,Performance art,NA,NA,Creator,2000334,NA,Performing
Dissonant Imagery (brain images),727,Performance art,NA,NA,NA,NA,Image generation,Visualising
Dissonant Imagery (brain images),727,Art,NA,NA,NA,NA,Body scans,Revealing
Dissonant Imagery (brain images),727,Art,NA,NA,NA,NA,Machine learning,Generating
Dissonant Imagery (brain images),727,Performance art,NA,NA,NA,NA,Body scans,Revealing
Dissonant Imagery (brain images),727,Art,NA,NA,NA,NA,Body scans,Scanning
AI Generated Nude Portraits (GAN creating portraits),725,Art,NA,NA,Creator,2000334,NA,Inspiring
AI Generated Nude Portraits (GAN creating portraits),725,Photograph/print/painting,NA,NA,Creator,2000334,NA,Inspiring
AI Generated Nude Portraits (GAN creating portraits),725,Art,NA,NA,NA,NA,Machine learning,Analysing
AI Generated Nude Portraits (GAN creating portraits),725,Photograph/print/painting,NA,NA,NA,NA,Machine learning,Analysing
AI Generated Nude Portraits (GAN creating portraits),725,Art,NA,NA,Creator,2000334,NA,Collecting
AI Generated Nude Portraits (GAN creating portraits),725,Photograph/print/painting,NA,NA,Creator,2000334,NA,Collecting
AI Generated Nude Portraits (GAN creating portraits),725,Art,NA,NA,NA,NA,Machine learning,Generating
AI Generated Nude Portraits (GAN creating portraits),725,Photograph/print/painting,NA,NA,NA,NA,Machine learning,Generating
AI Generated Nude Portraits (GAN creating portraits),725,Art,NA,NA,Image,2000335,NA,Failing
AI Generated Nude Portraits (GAN creating portraits),725,Photograph/print/painting,NA,NA,Image,2000335,NA,Failing
AI Generated Nude Portraits (GAN creating portraits),725,Art,NA,NA,Creator,2000334,NA,Training
AI Generated Nude Portraits (GAN creating portraits),725,Photograph/print/painting,NA,NA,Creator,2000334,NA,Training
AI Generated Nude Portraits (GAN creating portraits),725,Art,NA,NA,Image,2000335,NA,Generated
AI Generated Nude Portraits (GAN creating portraits),725,Photograph/print/painting,NA,NA,Image,2000335,NA,Generated
AI Generated Nude Portraits (GAN creating portraits),725,Art,NA,NA,Creator,2000334,NA,Curating
AI Generated Nude Portraits (GAN creating portraits),725,Photograph/print/painting,NA,NA,Creator,2000334,NA,Curating
AI Generated Nude Portraits (GAN creating portraits),725,Art,NA,NA,NA,NA,Machine learning,Trained
AI Generated Nude Portraits (GAN creating portraits),725,Photograph/print/painting,NA,NA,NA,NA,Machine learning,Trained
AI Generated Nude Portraits (GAN creating portraits),725,Art,NA,NA,Creator,2000334,NA,Collaborating
AI Generated Nude Portraits (GAN creating portraits),725,Photograph/print/painting,NA,NA,Creator,2000334,NA,Collaborating
AI Generated Nude Portraits (GAN creating portraits),725,Art,NA,NA,NA,NA,Machine learning,Collaborating
AI Generated Nude Portraits (GAN creating portraits),725,Photograph/print/painting,NA,NA,NA,NA,Machine learning,Collaborating
AI Generated Nude Portraits (GAN creating portraits),725,Art,NA,NA,Creator,2000334,NA,Feeding
AI Generated Nude Portraits (GAN creating portraits),725,Photograph/print/painting,NA,NA,Creator,2000334,NA,Feeding
AI Generated Nude Portraits (GAN creating portraits),725,Art,NA,NA,NA,NA,Machine learning,Shaping
AI Generated Nude Portraits (GAN creating portraits),725,Photograph/print/painting,NA,NA,NA,NA,Machine learning,Shaping
AI Generated Nude Portraits (GAN creating portraits),725,Art,NA,NA,Image,2000335,NA,Representing
AI Generated Nude Portraits (GAN creating portraits),725,Photograph/print/painting,NA,NA,Image,2000335,NA,Representing
AI Generated Nude Portraits (GAN creating portraits),725,Art,NA,NA,Creator,2000334,NA,Selecting
AI Generated Nude Portraits (GAN creating portraits),725,Photograph/print/painting,NA,NA,Creator,2000334,NA,Selecting
AI Generated Nude Portraits (GAN creating portraits),725,Art,NA,NA,NA,NA,Machine learning,Co-creating
AI Generated Nude Portraits (GAN creating portraits),725,Photograph/print/painting,NA,NA,NA,NA,Machine learning,Co-creating
Tom Clancy's Ghost Recon Wildlands (Drone vision),724,Game,Nomad,720,NA,NA,NA,Tracking
Tom Clancy's Ghost Recon Wildlands (Drone vision),724,Game,Midas,722,NA,NA,NA,Killing
Tom Clancy's Ghost Recon Wildlands (Drone vision),724,Game,NA,NA,NA,NA,Drones,Accessing
Tom Clancy's Ghost Recon Wildlands (Drone vision),724,Game,Midas,722,NA,NA,NA,Scouting
Tom Clancy's Ghost Recon Wildlands (Drone vision),724,Game,NA,NA,NA,NA,Drones,Tracking
Tom Clancy's Ghost Recon Wildlands (Drone vision),724,Game,Holt,721,NA,NA,NA,Tracking
Tom Clancy's Ghost Recon Wildlands (Drone vision),724,Game,NA,NA,NA,NA,Drones,Revealing
Tom Clancy's Ghost Recon Wildlands (Drone vision),724,Game,Weaver,723,NA,NA,NA,Killing
Tom Clancy's Ghost Recon Wildlands (Drone vision),724,Game,Nomad,720,NA,NA,NA,Killing
Tom Clancy's Ghost Recon Wildlands (Drone vision),724,Game,Weaver,723,NA,NA,NA,Scouting
Tom Clancy's Ghost Recon Wildlands (Drone vision),724,Game,Nomad,720,NA,NA,NA,Scouting
Tom Clancy's Ghost Recon Wildlands (Drone vision),724,Game,Midas,722,NA,NA,NA,Tracking
Tom Clancy's Ghost Recon Wildlands (Drone vision),724,Game,NA,NA,NA,NA,Drones,Killing
Tom Clancy's Ghost Recon Wildlands (Drone vision),724,Game,Holt,721,NA,NA,NA,Killing
Tom Clancy's Ghost Recon Wildlands (Drone vision),724,Game,NA,NA,NA,NA,Drones,Scouting
Tom Clancy's Ghost Recon Wildlands (Drone vision),724,Game,NA,NA,NA,NA,Facial recognition,Identifying
Tom Clancy's Ghost Recon Wildlands (Drone vision),724,Game,Holt,721,NA,NA,NA,Scouting
Tom Clancy's Ghost Recon Wildlands (Drone vision),724,Game,NA,NA,NA,NA,Drones,Recording
Tom Clancy's Ghost Recon Wildlands (Drone vision),724,Game,Weaver,723,NA,NA,NA,Tracking
B.I.T. Plane (Drone investigating),716,Video art,NA,NA,Corporation,2000332,NA,Analysed
B.I.T. Plane (Drone investigating),716,Art,NA,NA,Corporation,2000332,NA,Recorded
B.I.T. Plane (Drone investigating),716,Art,NA,NA,Creator,2000334,NA,Analysing
B.I.T. Plane (Drone investigating),716,Video art,NA,NA,Creator,2000334,NA,Investigating
B.I.T. Plane (Drone investigating),716,Video art,NA,NA,Corporation,2000332,NA,Watched
B.I.T. Plane (Drone investigating),716,Art,NA,NA,NA,NA,Drones,Transmitting
B.I.T. Plane (Drone investigating),716,Art,NA,NA,Creator,2000334,NA,Spying
B.I.T. Plane (Drone investigating),716,Video art,NA,NA,Creator,2000334,NA,Watching
B.I.T. Plane (Drone investigating),716,Video art,NA,NA,NA,NA,Drones,Surveying
B.I.T. Plane (Drone investigating),716,Art,NA,NA,NA,NA,Drones,Controlled
B.I.T. Plane (Drone investigating),716,Art,NA,NA,Corporation,2000332,NA,Investigated
B.I.T. Plane (Drone investigating),716,Video art,NA,NA,Creator,2000334,NA,Controlling
B.I.T. Plane (Drone investigating),716,Video art,NA,NA,NA,NA,Drones,Capturing
B.I.T. Plane (Drone investigating),716,Art,NA,NA,NA,NA,Drones,Flying
B.I.T. Plane (Drone investigating),716,Video art,NA,NA,Corporation,2000332,NA,Surveilled
B.I.T. Plane (Drone investigating),716,Art,NA,NA,Corporation,2000332,NA,Analysed
B.I.T. Plane (Drone investigating),716,Art,NA,NA,Creator,2000334,NA,Investigating
B.I.T. Plane (Drone investigating),716,Video art,NA,NA,Corporation,2000332,NA,Recorded
B.I.T. Plane (Drone investigating),716,Art,NA,NA,Corporation,2000332,NA,Watched
B.I.T. Plane (Drone investigating),716,Art,NA,NA,Creator,2000334,NA,Watching
B.I.T. Plane (Drone investigating),716,Video art,NA,NA,Creator,2000334,NA,Analysing
B.I.T. Plane (Drone investigating),716,Video art,NA,NA,NA,NA,Drones,Transmitting
B.I.T. Plane (Drone investigating),716,Art,NA,NA,NA,NA,Drones,Surveying
B.I.T. Plane (Drone investigating),716,Art,NA,NA,Creator,2000334,NA,Controlling
B.I.T. Plane (Drone investigating),716,Video art,NA,NA,Creator,2000334,NA,Spying
B.I.T. Plane (Drone investigating),716,Video art,NA,NA,NA,NA,Drones,Controlled
B.I.T. Plane (Drone investigating),716,Art,NA,NA,NA,NA,Drones,Capturing
B.I.T. Plane (Drone investigating),716,Video art,NA,NA,Corporation,2000332,NA,Investigated
B.I.T. Plane (Drone investigating),716,Art,NA,NA,Corporation,2000332,NA,Surveilled
B.I.T. Plane (Drone investigating),716,Video art,NA,NA,NA,NA,Drones,Flying
Face Your Feelings (Mimicking emotions),707,Game,NA,NA,User,2000381,NA,Classified
Face Your Feelings (Mimicking emotions),707,Game,NA,NA,User,2000381,NA,Mimicking
Face Your Feelings (Mimicking emotions),707,Game,NA,NA,NA,NA,Emotion recognition,Classifying
Face Your Feelings (Mimicking emotions),707,Game,NA,NA,NA,NA,Emotion recognition,Comparing
Face Your Feelings (Mimicking emotions),707,Game,NA,NA,User,2000381,NA,Assesed
Face Your Feelings (Mimicking emotions),707,Game,NA,NA,User,2000381,NA,Emoting
Face Your Feelings (Mimicking emotions),707,Game,NA,NA,NA,NA,Emotion recognition,Assessing
Glad Girls (Rob using binoculars),703,Music video,NA,NA,NA,NA,Filtering,Coloring
Glad Girls (Rob using binoculars),703,Music video,"""Rob Pollard""",779,NA,NA,NA,Looking
Glad Girls (Rob using binoculars),703,Narrative,NA,NA,NA,NA,MicroscopeOrTelescope,Morphing
Glad Girls (Rob using binoculars),703,Music video,NA,NA,NA,NA,Filtering,Framing
Glad Girls (Rob using binoculars),703,Music video,Glad girls (Glad Girls),780,NA,NA,NA,Dancing
Glad Girls (Rob using binoculars),703,Narrative,NA,NA,NA,NA,MicroscopeOrTelescope,Filtering
Glad Girls (Rob using binoculars),703,Narrative,"""Rob Pollard""",779,NA,NA,NA,Singing
Glad Girls (Rob using binoculars),703,Music video,NA,NA,NA,NA,MicroscopeOrTelescope,Morphing
Glad Girls (Rob using binoculars),703,Narrative,NA,NA,NA,NA,Filtering,Morphing
Glad Girls (Rob using binoculars),703,Narrative,Glad girls (Glad Girls),780,NA,NA,NA,Unaware
Glad Girls (Rob using binoculars),703,Music video,NA,NA,NA,NA,MicroscopeOrTelescope,Filtering
Glad Girls (Rob using binoculars),703,Narrative,NA,NA,NA,NA,Filtering,Filtering
Glad Girls (Rob using binoculars),703,Music video,"""Rob Pollard""",779,NA,NA,NA,Singing
Glad Girls (Rob using binoculars),703,Narrative,NA,NA,NA,NA,MicroscopeOrTelescope,Coloring
Glad Girls (Rob using binoculars),703,Music video,NA,NA,NA,NA,Filtering,Morphing
Glad Girls (Rob using binoculars),703,Music video,Glad girls (Glad Girls),780,NA,NA,NA,Unaware
Glad Girls (Rob using binoculars),703,Narrative,NA,NA,NA,NA,MicroscopeOrTelescope,Framing
Glad Girls (Rob using binoculars),703,Music video,NA,NA,NA,NA,Filtering,Filtering
Glad Girls (Rob using binoculars),703,Music video,NA,NA,NA,NA,MicroscopeOrTelescope,Coloring
Glad Girls (Rob using binoculars),703,Narrative,NA,NA,NA,NA,Filtering,Coloring
Glad Girls (Rob using binoculars),703,Narrative,"""Rob Pollard""",779,NA,NA,NA,Looking
Glad Girls (Rob using binoculars),703,Music video,NA,NA,NA,NA,MicroscopeOrTelescope,Framing
Glad Girls (Rob using binoculars),703,Narrative,NA,NA,NA,NA,Filtering,Framing
Glad Girls (Rob using binoculars),703,Narrative,Glad girls (Glad Girls),780,NA,NA,NA,Dancing
I'm Just Gettin' Blowed (Devin filming himself),699,Music video,"""Devin the Dude""",800,NA,NA,NA,Expressing
I'm Just Gettin' Blowed (Devin filming himself),699,Narrative,"""Devin the Dude""",800,NA,NA,NA,Operating
I'm Just Gettin' Blowed (Devin filming himself),699,Music video,"""Devin the Dude""",800,NA,NA,NA,Controlling
I'm Just Gettin' Blowed (Devin filming himself),699,Narrative,NA,NA,NA,NA,Drones,Recording
I'm Just Gettin' Blowed (Devin filming himself),699,Music video,NA,NA,NA,NA,Drones,Framing
I'm Just Gettin' Blowed (Devin filming himself),699,Narrative,"""Devin the Dude""",800,NA,NA,NA,Expressing
I'm Just Gettin' Blowed (Devin filming himself),699,Narrative,"""Devin the Dude""",800,NA,NA,NA,Controlling
I'm Just Gettin' Blowed (Devin filming himself),699,Music video,"""Devin the Dude""",800,NA,NA,NA,Rapping
I'm Just Gettin' Blowed (Devin filming himself),699,Narrative,NA,NA,NA,NA,Drones,Framing
I'm Just Gettin' Blowed (Devin filming himself),699,Music video,"""Devin the Dude""",800,NA,NA,NA,Operating
I'm Just Gettin' Blowed (Devin filming himself),699,Music video,NA,NA,NA,NA,Drones,Recording
I'm Just Gettin' Blowed (Devin filming himself),699,Narrative,"""Devin the Dude""",800,NA,NA,NA,Rapping
Cowboy Bebop: Jamming With Edward (Ed Hacks Satelite),693,Narrative,MPU,692,NA,NA,NA,Replacing
Cowboy Bebop: Jamming With Edward (Ed Hacks Satelite),693,TV series or episode,Radical Ed,691,NA,NA,NA,Bonding
Cowboy Bebop: Jamming With Edward (Ed Hacks Satelite),693,TV series or episode,NA,NA,NA,NA,Satellite images,Embellishing
Cowboy Bebop: Jamming With Edward (Ed Hacks Satelite),693,Narrative,MPU,692,NA,NA,NA,Missing
Cowboy Bebop: Jamming With Edward (Ed Hacks Satelite),693,TV series or episode,Radical Ed,691,NA,NA,NA,Communicating
Cowboy Bebop: Jamming With Edward (Ed Hacks Satelite),693,TV series or episode,MPU,692,NA,NA,NA,Replacing
Cowboy Bebop: Jamming With Edward (Ed Hacks Satelite),693,Narrative,MPU,692,NA,NA,NA,Hacked
Cowboy Bebop: Jamming With Edward (Ed Hacks Satelite),693,Narrative,NA,NA,NA,NA,Satellite images,Replacing
Cowboy Bebop: Jamming With Edward (Ed Hacks Satelite),693,TV series or episode,MPU,692,NA,NA,NA,Missing
Cowboy Bebop: Jamming With Edward (Ed Hacks Satelite),693,Narrative,Radical Ed,691,NA,NA,NA,Empathising
Cowboy Bebop: Jamming With Edward (Ed Hacks Satelite),693,Narrative,NA,NA,NA,NA,Satellite images,Decorating
Cowboy Bebop: Jamming With Edward (Ed Hacks Satelite),693,TV series or episode,MPU,692,NA,NA,NA,Hacked
Cowboy Bebop: Jamming With Edward (Ed Hacks Satelite),693,Narrative,Radical Ed,691,NA,NA,NA,Hacking
Cowboy Bebop: Jamming With Edward (Ed Hacks Satelite),693,TV series or episode,NA,NA,NA,NA,Satellite images,Replacing
Cowboy Bebop: Jamming With Edward (Ed Hacks Satelite),693,Narrative,MPU,692,NA,NA,NA,Drawing
Cowboy Bebop: Jamming With Edward (Ed Hacks Satelite),693,TV series or episode,Radical Ed,691,NA,NA,NA,Empathising
Cowboy Bebop: Jamming With Edward (Ed Hacks Satelite),693,TV series or episode,NA,NA,NA,NA,Satellite images,Decorating
Cowboy Bebop: Jamming With Edward (Ed Hacks Satelite),693,Narrative,MPU,692,NA,NA,NA,Creating
Cowboy Bebop: Jamming With Edward (Ed Hacks Satelite),693,TV series or episode,Radical Ed,691,NA,NA,NA,Hacking
Cowboy Bebop: Jamming With Edward (Ed Hacks Satelite),693,TV series or episode,MPU,692,NA,NA,NA,Drawing
Cowboy Bebop: Jamming With Edward (Ed Hacks Satelite),693,Narrative,Radical Ed,691,NA,NA,NA,Bonding
Cowboy Bebop: Jamming With Edward (Ed Hacks Satelite),693,Narrative,NA,NA,NA,NA,Satellite images,Embellishing
Cowboy Bebop: Jamming With Edward (Ed Hacks Satelite),693,TV series or episode,MPU,692,NA,NA,NA,Creating
Cowboy Bebop: Jamming With Edward (Ed Hacks Satelite),693,Narrative,Radical Ed,691,NA,NA,NA,Communicating
Ralph Breaks the Internet (Virus in game),689,Movie,NA,NA,NA,NA,AI,Threatening
Ralph Breaks the Internet (Virus in game),689,Narrative,NA,NA,NA,NA,AI,Threatening
Ralph Breaks the Internet (Virus in game),689,Narrative,NA,NA,NA,NA,Object recognition,Destroying
Ralph Breaks the Internet (Virus in game),689,Movie,NA,NA,NA,NA,Object recognition,Destroying
Ralph Breaks the Internet (Virus in game),689,Movie,NA,NA,NA,NA,AI,Targeting
Ralph Breaks the Internet (Virus in game),689,Narrative,NA,NA,NA,NA,AI,Targeting
Ralph Breaks the Internet (Virus in game),689,Movie,NA,NA,NA,NA,Object recognition,Locating
Ralph Breaks the Internet (Virus in game),689,Narrative,NA,NA,NA,NA,Object recognition,Locating
Ralph Breaks the Internet (Virus in game),689,Movie,NA,NA,NA,NA,AI,Searching
Ralph Breaks the Internet (Virus in game),689,Narrative,NA,NA,NA,NA,AI,Searching
Ralph Breaks the Internet (Virus in game),689,Movie,NA,NA,NA,NA,Object recognition,Chasing
Ralph Breaks the Internet (Virus in game),689,Narrative,NA,NA,NA,NA,Object recognition,Chasing
Ralph Breaks the Internet (Virus in game),689,Narrative,Vanellope,571,NA,NA,NA,Scared
Ralph Breaks the Internet (Virus in game),689,Movie,Vanellope,571,NA,NA,NA,Scared
Ralph Breaks the Internet (Virus in game),689,Movie,NA,NA,NA,NA,AI,Destroying
Ralph Breaks the Internet (Virus in game),689,Narrative,NA,NA,NA,NA,AI,Destroying
Ralph Breaks the Internet (Virus in game),689,Narrative,Vanellope,571,NA,NA,NA,Evading
Ralph Breaks the Internet (Virus in game),689,Movie,Vanellope,571,NA,NA,NA,Evading
Ralph Breaks the Internet (Virus in game),689,Movie,NA,NA,NA,NA,AI,Locating
Ralph Breaks the Internet (Virus in game),689,Narrative,NA,NA,NA,NA,AI,Locating
Ralph Breaks the Internet (Virus in game),689,Narrative,NA,NA,NA,NA,Object recognition,Threatening
Ralph Breaks the Internet (Virus in game),689,Movie,NA,NA,NA,NA,Object recognition,Threatening
Ralph Breaks the Internet (Virus in game),689,Movie,NA,NA,NA,NA,AI,Chasing
Ralph Breaks the Internet (Virus in game),689,Narrative,NA,NA,NA,NA,AI,Chasing
Ralph Breaks the Internet (Virus in game),689,Movie,NA,NA,NA,NA,Object recognition,Targeting
Ralph Breaks the Internet (Virus in game),689,Narrative,NA,NA,NA,NA,Object recognition,Targeting
Ralph Breaks the Internet (Virus in game),689,Narrative,Vanellope,571,NA,NA,NA,Resisting
Ralph Breaks the Internet (Virus in game),689,Movie,Vanellope,571,NA,NA,NA,Resisting
Ralph Breaks the Internet (Virus in game),689,Movie,NA,NA,NA,NA,Object recognition,Searching
Ralph Breaks the Internet (Virus in game),689,Narrative,NA,NA,NA,NA,Object recognition,Searching
Ralph Breaks the Internet (Virus in game),689,Narrative,Vanellope,571,NA,NA,NA,Fleeing
Ralph Breaks the Internet (Virus in game),689,Movie,Vanellope,571,NA,NA,NA,Fleeing
I`m Alan Partridge: Basic Alan (Alan steals cone),688,TV series or episode,Alan Partridge,684,NA,NA,NA,Stealing
I`m Alan Partridge: Basic Alan (Alan steals cone),688,Narrative,NA,NA,Law enforcement,2000441,NA,Catching
I`m Alan Partridge: Basic Alan (Alan steals cone),688,Narrative,Alan Partridge,684,NA,NA,NA,Sneaking
I`m Alan Partridge: Basic Alan (Alan steals cone),688,TV series or episode,NA,NA,Law enforcement,2000441,NA,Catching
I`m Alan Partridge: Basic Alan (Alan steals cone),688,TV series or episode,Alan Partridge,684,NA,NA,NA,Sneaking
I`m Alan Partridge: Basic Alan (Alan steals cone),688,Narrative,NA,NA,Law enforcement,2000441,NA,Questioning
I`m Alan Partridge: Basic Alan (Alan steals cone),688,Narrative,NA,NA,NA,NA,Surveillance cameras,Recording
I`m Alan Partridge: Basic Alan (Alan steals cone),688,TV series or episode,NA,NA,Law enforcement,2000441,NA,Questioning
I`m Alan Partridge: Basic Alan (Alan steals cone),688,Narrative,Alan Partridge,684,NA,NA,NA,Stealing
I`m Alan Partridge: Basic Alan (Alan steals cone),688,TV series or episode,NA,NA,NA,NA,Surveillance cameras,Recording
Orwell (Identification),681,Game,NA,NA,NA,NA,Facial recognition,Identifying
Orwell (Identification),681,Game,NA,NA,User,2000381,NA,Researching
Orwell (Identification),681,Game,NA,NA,NA,NA,Surveillance cameras,Matching
Orwell (Identification),681,Game,NA,NA,NA,NA,Facial recognition,Matching
Orwell (Identification),681,Game,NA,NA,User,2000381,NA,Classifying
Orwell (Identification),681,Game,Cassandra Watergate,880,NA,NA,NA,Identified
Orwell (Identification),681,Game,NA,NA,NA,NA,Surveillance cameras,Identifying
Replicas (Will deletes Zoe),678,Movie,Zoe Foster,677,NA,NA,NA,Deleted
Replicas (Will deletes Zoe),678,Narrative,NA,NA,NA,NA,AI,Removing
Replicas (Will deletes Zoe),678,Movie,NA,NA,NA,NA,Body scans,Finding
Replicas (Will deletes Zoe),678,Narrative,William Foster,663,NA,NA,NA,Deleting
Replicas (Will deletes Zoe),678,Movie,NA,NA,NA,NA,AI,Finding
Replicas (Will deletes Zoe),678,Narrative,Zoe Foster,677,NA,NA,NA,Deleted
Replicas (Will deletes Zoe),678,Narrative,NA,NA,NA,NA,Body scans,Finding
Replicas (Will deletes Zoe),678,Movie,NA,NA,NA,NA,Body scans,Removing
Replicas (Will deletes Zoe),678,Narrative,NA,NA,NA,NA,AI,Finding
Replicas (Will deletes Zoe),678,Movie,NA,NA,NA,NA,AI,Removing
Replicas (Will deletes Zoe),678,Movie,William Foster,663,NA,NA,NA,Deleting
Replicas (Will deletes Zoe),678,Narrative,NA,NA,NA,NA,Body scans,Removing
The Circle (Killing Mercer),676,Movie,NA,NA,Humans in general,2000356,NA,Persuading
The Circle (Killing Mercer),676,Narrative,NA,NA,NA,NA,Surveillance cameras,Tested
The Circle (Killing Mercer),676,Narrative,NA,NA,Humans in general,2000356,NA,Pressuring
The Circle (Killing Mercer),676,Movie,NA,NA,NA,NA,Surveillance cameras,Broadcasting
The Circle (Killing Mercer),676,Movie,NA,NA,Corporation,2000332,NA,Exploring
The Circle (Killing Mercer),676,Narrative,NA,NA,NA,NA,Drones,Broadcasting
The Circle (Killing Mercer),676,Narrative,NA,NA,Corporation,2000332,NA,Persuading
The Circle (Killing Mercer),676,Movie,NA,NA,NA,NA,Drones,Killing
The Circle (Killing Mercer),676,Movie,NA,NA,Humans in general,2000356,NA,Finding
The Circle (Killing Mercer),676,Narrative,NA,NA,NA,NA,Surveillance cameras,Killing
The Circle (Killing Mercer),676,Narrative,NA,NA,Humans in general,2000356,NA,Killing
The Circle (Killing Mercer),676,Movie,NA,NA,NA,NA,Surveillance cameras,Recording
The Circle (Killing Mercer),676,Movie,Mercer,674,NA,NA,NA,Broadcasted
The Circle (Killing Mercer),676,Narrative,NA,NA,NA,NA,Drones,Recording
The Circle (Killing Mercer),676,Narrative,NA,NA,Corporation,2000332,NA,Testing
The Circle (Killing Mercer),676,Movie,NA,NA,NA,NA,Cameraphone,Tested
The Circle (Killing Mercer),676,Movie,Mae Holland,673,NA,NA,NA,Testing
The Circle (Killing Mercer),676,Narrative,NA,NA,NA,NA,Facial recognition,Tested
The Circle (Killing Mercer),676,Narrative,NA,NA,Humans in general,2000356,NA,Hunting
The Circle (Killing Mercer),676,Movie,NA,NA,NA,NA,Facial recognition,Broadcasting
The Circle (Killing Mercer),676,Narrative,NA,NA,NA,NA,Cameraphone,Broadcasting
The Circle (Killing Mercer),676,Narrative,Mercer,674,NA,NA,NA,Dying
The Circle (Killing Mercer),676,Movie,NA,NA,NA,NA,Cameraphone,Killing
The Circle (Killing Mercer),676,Movie,Mercer,674,NA,NA,NA,Panicking
The Circle (Killing Mercer),676,Movie,Mae Holland,673,NA,NA,NA,Persuaded
The Circle (Killing Mercer),676,Narrative,NA,NA,NA,NA,Facial recognition,Killing
The Circle (Killing Mercer),676,Narrative,Mae Holland,673,NA,NA,NA,Crying
The Circle (Killing Mercer),676,Movie,NA,NA,NA,NA,Facial recognition,Recording
The Circle (Killing Mercer),676,Movie,NA,NA,Humans in general,2000356,NA,Pressuring
The Circle (Killing Mercer),676,Narrative,NA,NA,NA,NA,Cameraphone,Recording
The Circle (Killing Mercer),676,Narrative,Mercer,674,NA,NA,NA,Fleeing
The Circle (Killing Mercer),676,Narrative,NA,NA,Humans in general,2000356,NA,Entertained
The Circle (Killing Mercer),676,Movie,NA,NA,NA,NA,Surveillance cameras,Tested
The Circle (Killing Mercer),676,Movie,NA,NA,Corporation,2000332,NA,Persuading
The Circle (Killing Mercer),676,Narrative,NA,NA,NA,NA,Drones,Tested
The Circle (Killing Mercer),676,Narrative,NA,NA,Corporation,2000332,NA,Pressuring
